Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
142.2,14.3,13.0,-21.4,46,1,57.2,1,6,Congestion,Software
39.4,4.9,15.8,-26.7,44,1,61.0,0,5,Healthy,None
32.2,4.3,10.9,-27.6,17,1,65.3,0,5,Healthy,None
63.6,2.9,14.0,-25.6,33,1,50.0,0,2,Healthy,None
61.1,2.2,7.1,-21.6,41,1,49.5,0,4,Healthy,None
46.5,1.2,12.2,-22.2,15,1,49.8,0,2,Healthy,None
54.5,2.1,18.1,-33.2,79,1,41.3,1,4,OLT_Failure,Hardware
0.0,100.0,6.6,-38.6,34,0,70.8,1,3,Fiber_Cut,Hardware
109.3,9.7,17.2,-24.1,44,1,88.2,1,3,Congestion,Software
96.1,2.0,18.1,-22.2,12,1,71.1,0,5,Healthy,None
0.0,100.0,13.8,-35.5,26,0,44.9,0,2,Fiber_Cut,Hardware
143.9,11.0,16.3,-23.8,39,0,69.4,1,2,Congestion,Software
51.1,1.2,15.1,-21.5,42,1,65.9,0,5,Healthy,None
150.0,7.3,10.4,-22.6,11,1,58.0,1,5,Transport_Failure_MPLS,Software
54.0,4.9,18.3,-33.4,63,0,69.5,0,6,OLT_Failure,Hardware
93.7,11.4,16.5,-29.1,13,1,80.0,0,3,Congestion,Software
80.1,1.6,8.9,-24.9,33,1,52.5,0,5,Healthy,None
61.2,4.8,17.2,-28.3,30,1,78.8,0,3,Healthy,None
81.3,4.7,19.5,-29.9,48,1,41.0,0,2,Healthy,None
150.0,11.1,18.5,-29.0,14,0,47.5,0,4,Transport_Failure_MPLS,Software
0.0,100.0,6.6,-35.8,33,0,44.4,1,6,Fiber_Cut,Hardware
117.9,11.2,18.6,-26.9,41,0,70.0,1,3,Congestion,Software
59.6,4.0,7.4,-26.4,31,1,41.9,0,4,Healthy,None
52.5,2.4,5.6,-21.9,26,1,56.6,0,5,Healthy,None
143.6,11.2,11.3,-25.6,28,1,93.0,1,5,Congestion,Software
150.0,6.7,14.1,-25.7,39,1,68.4,1,2,Transport_Failure_MPLS,Software
0.0,100.0,8.4,-35.2,18,0,71.4,1,2,Fiber_Cut,Hardware
113.4,9.3,8.6,-21.2,10,1,91.4,1,6,Congestion,Software
0.0,100.0,7.6,-35.2,45,0,52.1,0,6,Fiber_Cut,Hardware
87.1,2.6,12.1,-25.0,15,1,60.2,0,5,Healthy,None
118.3,5.8,16.1,-27.5,31,1,69.8,1,7,Transport_Failure_MPLS,Software
105.9,13.3,14.4,-24.1,23,0,63.3,1,2,Congestion,Software
42.1,3.9,18.8,-21.4,44,1,56.9,0,4,Healthy,None
0.0,100.0,12.6,-37.6,48,0,64.9,1,3,Fiber_Cut,Hardware
82.9,2.7,6.9,-22.8,30,1,68.5,0,2,Healthy,None
145.9,9.5,15.8,-22.8,26,1,81.4,1,7,Congestion,Software
0.0,100.0,15.6,-38.0,20,0,43.3,1,4,Fiber_Cut,Hardware
93.0,4.9,14.0,-22.7,30,1,54.7,0,7,Healthy,None
140.3,8.6,15.2,-20.5,26,0,71.0,1,5,Congestion,Software
58.3,1.8,11.7,-21.5,46,1,72.9,0,6,Healthy,None
0.0,100.0,16.9,-37.2,33,0,52.3,1,3,Fiber_Cut,Hardware
89.3,1.7,8.4,-21.3,10,1,71.7,0,6,Healthy,None
78.3,2.9,8.2,-28.5,30,1,53.1,0,2,Healthy,None
38.3,3.9,17.3,-23.2,43,1,60.5,0,3,Healthy,None
83.5,3.5,8.3,-20.3,23,1,41.4,0,6,Healthy,None
149.0,7.2,7.9,-20.7,23,1,71.8,1,5,Transport_Failure_MPLS,Software
72.1,4.2,17.6,-29.6,55,0,55.9,1,3,OLT_Failure,Hardware
81.7,2.3,13.6,-22.0,48,1,61.8,0,4,Healthy,None
67.4,1.1,13.7,-22.5,31,1,42.8,0,2,Healthy,None
0.0,100.0,11.3,-35.3,14,0,53.5,1,7,Fiber_Cut,Hardware
86.5,8.9,15.3,-27.3,28,0,55.8,0,4,Congestion,Software
150.0,8.3,16.6,-25.1,19,1,75.6,1,7,Transport_Failure_MPLS,Software
136.9,10.2,14.8,-20.4,20,0,86.4,1,6,Congestion,Software
95.6,2.9,14.6,-29.4,49,1,73.9,0,7,Healthy,None
140.8,11.1,8.9,-24.1,12,0,61.7,0,4,Congestion,Software
65.5,5.0,14.2,-30.1,66,0,52.6,0,4,OLT_Failure,Hardware
138.9,12.7,7.8,-28.2,37,0,74.2,1,6,Congestion,Software
130.7,9.1,6.8,-27.1,33,1,60.1,1,6,Congestion,Software
146.5,14.0,6.1,-27.4,28,1,63.7,0,2,Congestion,Software
86.4,4.6,8.8,-29.7,36,1,74.0,0,2,Healthy,None
0.0,100.0,17.5,-36.2,43,0,44.4,0,6,Fiber_Cut,Hardware
112.8,9.0,10.2,-21.2,48,0,79.9,0,4,Transport_Failure_MPLS,Software
0.0,100.0,15.8,-39.3,18,0,74.1,0,3,Fiber_Cut,Hardware
46.4,1.4,13.8,-32.4,70,0,44.8,1,4,OLT_Failure,Hardware
32.9,2.7,18.7,-30.1,49,1,41.2,1,6,OLT_Failure,Hardware
94.1,4.6,11.7,-24.2,41,1,58.7,0,5,Healthy,None
100.3,6.0,10.6,-20.7,28,1,57.7,1,3,Transport_Failure_MPLS,Software
71.5,10.5,7.7,-21.7,14,0,69.9,0,2,Congestion,Software
0.0,100.0,14.1,-39.4,15,0,45.9,1,5,Fiber_Cut,Hardware
0.0,100.0,14.4,-36.6,42,0,57.0,0,4,Fiber_Cut,Hardware
40.6,3.0,11.7,-26.1,48,1,71.8,0,7,Healthy,None
57.1,3.3,5.1,-24.5,13,1,78.0,0,5,Healthy,None
115.3,14.3,19.9,-23.3,25,0,67.0,1,6,Congestion,Software
34.9,2.1,5.7,-34.5,70,0,45.2,1,3,OLT_Failure,Hardware
32.6,4.3,6.6,-25.2,38,1,76.8,0,2,Healthy,None
107.5,8.9,19.0,-21.8,45,0,74.6,1,4,Congestion,Software
43.7,4.6,10.0,-28.4,27,1,69.1,0,3,Healthy,None
45.3,4.6,17.1,-31.9,63,0,50.7,1,6,OLT_Failure,Hardware
95.1,5.0,16.1,-28.6,68,0,68.6,1,5,OLT_Failure,Hardware
46.0,5.0,13.6,-27.2,28,1,53.8,0,6,Healthy,None
107.7,6.1,17.5,-27.0,38,0,56.6,1,3,Transport_Failure_MPLS,Software
58.8,2.9,5.0,-21.5,36,1,72.5,0,3,Healthy,None
120.1,6.0,19.9,-24.9,13,0,79.8,1,2,Transport_Failure_MPLS,Software
81.2,10.4,11.7,-25.4,20,1,76.6,1,4,Congestion,Software
115.8,11.8,17.9,-23.3,16,0,79.6,1,4,Congestion,Software
75.2,3.5,15.5,-27.1,18,1,62.2,0,3,Healthy,None
57.1,2.0,15.7,-21.4,13,1,64.4,0,3,Healthy,None
137.9,5.3,12.2,-29.8,38,0,51.0,1,5,Transport_Failure_MPLS,Software
0.0,100.0,10.2,-39.0,32,0,43.2,1,7,Fiber_Cut,Hardware
51.3,3.7,7.2,-25.2,29,1,54.6,0,6,Healthy,None
50.7,2.7,5.6,-27.3,23,1,61.0,0,2,Healthy,None
0.0,100.0,6.9,-39.5,48,0,68.0,1,3,Fiber_Cut,Hardware
99.8,13.3,14.8,-28.9,19,1,77.8,1,3,Congestion,Software
117.7,5.7,6.3,-25.6,13,1,66.6,1,2,Transport_Failure_MPLS,Software
36.4,5.0,12.8,-33.7,79,0,57.1,1,6,OLT_Failure,Hardware
59.1,3.3,18.6,-26.9,19,1,67.9,0,2,Healthy,None
150.0,8.0,8.5,-28.3,21,0,54.7,1,2,Transport_Failure_MPLS,Software
134.8,11.0,6.0,-26.8,32,1,78.3,0,6,Congestion,Software
132.7,8.5,16.4,-24.2,11,1,40.9,0,2,Transport_Failure_MPLS,Software
150.0,10.1,15.0,-23.7,30,0,72.8,1,6,Congestion,Software
70.4,1.1,7.3,-35.0,62,1,68.1,0,2,OLT_Failure,Hardware
85.9,3.5,16.4,-24.2,34,1,54.5,0,4,Healthy,None
89.0,1.7,5.1,-20.7,33,1,69.0,0,6,Healthy,None
109.2,10.7,17.5,-23.7,17,0,83.3,1,3,Congestion,Software
90.6,10.3,19.5,-24.4,25,1,59.8,0,2,Transport_Failure_MPLS,Software
76.1,3.7,19.0,-27.7,49,1,62.6,0,5,Healthy,None
65.9,4.7,14.5,-23.4,48,1,51.0,0,4,Healthy,None
75.4,3.8,10.0,-26.9,42,0,47.9,0,2,OLT_Failure,Hardware
72.6,11.5,20.0,-25.1,38,0,56.0,0,6,Congestion,Software
122.4,9.9,9.7,-23.9,19,1,94.9,1,3,Congestion,Software
146.0,4.9,6.1,-29.8,11,1,72.6,0,2,Transport_Failure_MPLS,Software
55.6,2.3,15.2,-24.1,18,1,72.1,0,5,Healthy,None
45.4,4.1,5.3,-26.5,48,0,56.9,1,5,OLT_Failure,Hardware
117.9,4.1,9.4,-25.7,27,0,51.6,1,2,Transport_Failure_MPLS,Software
49.6,2.9,5.2,-28.1,41,1,56.0,0,3,Healthy,None
0.0,100.0,18.3,-37.6,15,0,77.9,0,6,Fiber_Cut,Hardware
32.8,1.2,10.6,-20.9,46,1,62.1,0,3,Healthy,None
52.3,3.6,13.6,-30.4,83,0,43.1,1,2,OLT_Failure,Hardware
106.1,10.8,13.1,-24.6,29,1,78.4,0,2,Transport_Failure_MPLS,Software
57.4,3.1,8.7,-27.5,43,1,57.2,0,2,Healthy,None
0.0,100.0,8.5,-38.5,25,0,53.4,1,4,Fiber_Cut,Hardware
123.9,6.0,9.6,-23.3,31,0,87.5,1,5,Congestion,Software
0.0,100.0,15.4,-38.3,31,0,47.9,1,5,Fiber_Cut,Hardware
43.4,4.3,9.7,-24.9,48,1,58.9,0,4,Healthy,None
38.2,4.0,16.9,-24.6,57,0,65.7,0,3,OLT_Failure,Hardware
84.7,3.1,14.6,-28.5,50,0,75.3,0,4,OLT_Failure,Hardware
130.7,10.6,9.4,-21.1,26,1,84.1,1,3,Congestion,Software
0.0,100.0,18.7,-36.9,36,0,65.5,1,7,Fiber_Cut,Hardware
46.4,4.0,5.6,-24.8,38,1,76.5,0,6,Healthy,None
128.1,9.6,9.2,-29.0,47,1,84.2,0,6,Congestion,Software
98.7,4.8,15.8,-21.6,14,1,56.0,0,6,Healthy,None
88.8,11.0,11.4,-22.5,25,0,47.2,1,4,Transport_Failure_MPLS,Software
0.0,100.0,17.2,-38.6,29,0,73.5,1,7,Fiber_Cut,Hardware
99.0,12.9,9.8,-24.0,12,1,79.3,1,3,Congestion,Software
41.7,2.5,16.9,-29.4,34,1,43.0,0,6,Healthy,None
87.1,1.0,16.0,-20.1,41,1,59.9,0,3,Healthy,None
95.6,3.9,10.0,-26.8,35,0,64.8,0,3,OLT_Failure,Hardware
71.7,13.1,16.0,-25.8,11,1,65.1,1,4,Congestion,Software
63.0,3.4,12.6,-31.3,35,0,62.9,1,7,OLT_Failure,Hardware
85.4,4.1,7.3,-27.5,17,1,73.8,0,3,Healthy,None
49.6,3.4,14.9,-21.7,35,1,79.0,0,3,Healthy,None
77.1,1.8,16.8,-20.0,17,1,48.7,0,4,Healthy,None
42.1,4.1,10.0,-20.0,42,1,49.5,0,5,Healthy,None
71.5,12.4,11.0,-26.5,34,0,86.8,1,6,Congestion,Software
130.1,9.9,16.8,-24.1,25,0,58.5,1,5,Transport_Failure_MPLS,Software
0.0,100.0,5.8,-39.0,22,0,51.5,1,4,Fiber_Cut,Hardware
113.3,12.1,5.6,-27.3,22,1,56.2,1,3,Congestion,Software
90.6,3.0,13.0,-22.0,33,1,76.1,0,5,Healthy,None
0.0,100.0,8.6,-37.4,34,0,52.9,1,4,Fiber_Cut,Hardware
84.4,3.1,14.1,-26.4,24,1,50.4,0,3,Healthy,None
35.9,3.7,14.0,-20.6,39,1,75.0,0,4,Healthy,None
69.2,4.0,13.2,-22.0,27,1,73.1,0,6,Healthy,None
123.0,6.6,7.1,-23.1,34,1,71.1,0,3,Congestion,Software
45.3,5.0,19.9,-29.5,18,1,74.5,0,2,Healthy,None
82.7,2.8,17.6,-21.2,45,1,76.8,0,7,Healthy,None
32.2,4.8,7.1,-20.1,31,1,73.3,0,7,Healthy,None
34.4,2.7,17.0,-29.3,26,1,52.1,0,6,Healthy,None
0.0,100.0,8.1,-35.4,30,0,74.8,1,7,Fiber_Cut,Hardware
85.1,4.9,9.3,-20.7,23,1,56.0,0,2,Healthy,None
114.9,6.8,15.2,-27.5,36,1,95.0,1,3,Congestion,Software
46.3,1.1,8.6,-22.2,40,1,40.7,0,4,Healthy,None
33.1,1.5,14.7,-35.6,83,1,50.4,0,3,OLT_Failure,Hardware
67.9,4.2,11.6,-34.6,70,0,72.6,1,7,OLT_Failure,Hardware
0.0,100.0,13.0,-39.6,29,0,46.1,1,2,Fiber_Cut,Hardware
75.3,2.0,18.4,-25.0,19,1,48.5,0,3,Healthy,None
72.0,2.5,10.7,-27.9,48,1,43.2,0,3,Healthy,None
86.8,4.6,9.6,-26.9,28,1,45.2,0,2,Transport_Failure_MPLS,Software
75.4,3.1,7.1,-20.7,45,1,57.4,0,3,Healthy,None
39.6,4.4,10.7,-28.2,17,1,67.1,0,3,Healthy,None
53.9,3.4,8.4,-27.1,19,1,59.1,0,6,Healthy,None
116.5,6.6,6.6,-29.8,20,1,52.1,0,7,Transport_Failure_MPLS,Software
93.2,2.6,5.6,-25.9,23,1,48.7,0,5,Healthy,None
32.3,1.8,6.1,-21.3,37,1,56.8,0,7,Healthy,None
45.4,1.6,19.0,-26.4,19,1,76.9,0,5,Healthy,None
90.4,4.1,8.2,-24.9,35,1,69.7,0,4,Healthy,None
150.0,11.7,12.9,-28.6,27,0,60.9,1,4,Transport_Failure_MPLS,Software
32.4,4.5,14.0,-28.6,16,1,47.5,0,5,Healthy,None
0.0,100.0,13.5,-39.3,27,0,47.6,1,7,Fiber_Cut,Hardware
100.8,6.6,6.3,-28.3,18,1,67.0,1,7,Congestion,Software
0.0,100.0,7.6,-38.7,29,0,43.7,1,6,Fiber_Cut,Hardware
45.4,1.8,9.7,-32.4,56,0,56.7,1,4,OLT_Failure,Hardware
92.1,2.5,11.2,-24.9,15,1,69.1,0,4,Healthy,None
95.3,9.4,6.2,-27.3,30,1,66.6,1,3,Congestion,Software
57.6,4.0,16.7,-29.8,48,0,79.1,1,6,OLT_Failure,Hardware
84.4,10.2,12.9,-23.5,10,1,84.8,1,6,Congestion,Software
0.0,100.0,15.3,-36.3,12,0,55.5,0,2,Fiber_Cut,Hardware
0.0,100.0,16.1,-37.8,11,0,72.3,1,2,Fiber_Cut,Hardware
38.7,3.8,7.5,-27.3,29,1,79.1,0,4,Healthy,None
37.8,3.9,18.5,-29.8,19,1,50.1,0,7,Healthy,None
150.0,6.6,8.9,-27.1,42,0,75.5,0,5,Transport_Failure_MPLS,Software
84.5,1.2,12.5,-20.3,33,1,55.3,0,6,Healthy,None
139.0,10.8,9.8,-21.4,32,0,42.2,0,6,Transport_Failure_MPLS,Software
64.6,3.9,20.0,-30.3,78,0,40.8,1,7,OLT_Failure,Hardware
87.1,9.6,16.8,-27.5,29,0,72.4,1,4,Congestion,Software
99.0,3.5,5.4,-28.0,45,1,47.8,0,6,Healthy,None
71.1,4.1,12.2,-23.3,33,1,49.4,0,3,Healthy,None
96.4,2.6,10.4,-23.5,20,1,44.3,0,6,Healthy,None
87.7,2.2,7.2,-31.8,48,0,59.8,1,5,OLT_Failure,Hardware
41.4,3.5,6.0,-25.8,35,1,51.0,0,5,Healthy,None
0.0,100.0,5.5,-35.5,10,0,42.8,0,3,Fiber_Cut,Hardware
134.1,11.8,11.5,-23.0,44,1,56.8,1,4,Congestion,Software
43.7,3.9,10.4,-20.3,33,1,53.5,0,7,Healthy,None
0.0,100.0,19.6,-37.0,40,0,71.6,0,3,Fiber_Cut,Hardware
41.5,1.0,16.2,-20.6,15,1,49.7,0,7,Healthy,None
62.0,4.7,11.8,-34.5,78,0,42.5,0,6,OLT_Failure,Hardware
78.4,3.7,13.3,-29.2,18,1,54.9,0,2,Healthy,None
0.0,100.0,19.0,-37.0,33,0,60.9,1,5,Fiber_Cut,Hardware
30.2,4.8,9.2,-31.4,76,1,75.9,1,2,OLT_Failure,Hardware
37.3,4.8,12.7,-30.4,55,0,79.5,1,5,OLT_Failure,Hardware
65.6,1.1,10.1,-20.1,40,1,64.0,0,2,Healthy,None
38.2,4.1,19.8,-22.8,33,1,61.4,0,3,Healthy,None
32.4,3.5,12.2,-23.2,33,1,55.2,0,7,Healthy,None
66.2,4.4,14.8,-27.4,64,0,56.7,0,5,OLT_Failure,Hardware
53.4,1.2,19.5,-36.3,77,0,70.3,0,3,OLT_Failure,Hardware
129.7,6.4,10.6,-27.4,29,1,43.3,0,7,Transport_Failure_MPLS,Software
54.9,3.5,6.7,-22.6,47,1,70.4,0,2,Healthy,None
90.5,2.9,15.1,-23.1,45,1,65.7,0,5,Healthy,None
85.5,2.6,12.3,-28.8,43,0,48.1,1,2,OLT_Failure,Hardware
0.0,100.0,9.7,-37.0,32,0,44.5,0,6,Fiber_Cut,Hardware
150.0,9.1,10.1,-29.7,14,0,53.4,1,7,Transport_Failure_MPLS,Software
81.9,3.1,17.8,-29.1,98,1,68.1,1,5,OLT_Failure,Hardware
85.5,12.4,8.9,-22.1,20,1,88.0,1,5,Congestion,Software
85.4,12.0,18.5,-21.6,12,0,42.8,1,3,Transport_Failure_MPLS,Software
93.7,5.5,10.9,-26.1,14,1,79.5,1,7,Transport_Failure_MPLS,Software
119.5,11.4,5.1,-26.1,38,1,79.1,1,2,Congestion,Software
43.9,4.6,5.6,-27.4,21,1,79.0,0,4,Healthy,None
82.5,1.4,9.5,-23.4,37,1,40.3,0,7,Healthy,None
0.0,100.0,8.2,-39.7,45,0,54.5,1,4,Fiber_Cut,Hardware
47.4,4.9,8.9,-24.6,34,1,40.9,0,6,Healthy,None
98.2,4.6,8.4,-22.0,45,1,58.8,0,3,Healthy,None
0.0,100.0,5.3,-38.7,25,0,62.2,1,7,Fiber_Cut,Hardware
37.8,2.5,17.2,-25.5,19,1,46.9,0,4,Healthy,None
32.8,2.4,9.0,-29.9,26,1,58.8,0,2,Healthy,None
46.9,1.8,15.4,-26.6,18,1,72.1,0,7,Healthy,None
34.3,2.4,14.9,-27.4,29,1,47.2,0,7,Healthy,None
66.0,3.7,16.4,-31.1,76,0,49.3,1,3,OLT_Failure,Hardware
0.0,100.0,14.7,-35.9,13,0,56.2,0,7,Fiber_Cut,Hardware
120.3,8.9,8.8,-24.4,42,0,58.0,1,5,Congestion,Software
46.7,2.9,7.5,-36.3,58,0,74.2,1,4,OLT_Failure,Hardware
89.2,11.3,18.4,-20.1,30,0,63.6,0,6,Congestion,Software
0.0,100.0,19.3,-36.6,47,0,53.3,0,6,Fiber_Cut,Hardware
53.5,3.6,8.1,-25.5,22,1,53.9,0,2,Healthy,None
113.5,8.5,10.3,-27.8,29,1,74.2,0,7,Transport_Failure_MPLS,Software
60.9,4.1,13.2,-26.7,14,1,45.5,0,6,Healthy,None
92.2,4.4,18.9,-30.9,49,0,72.9,1,6,OLT_Failure,Hardware
0.0,100.0,14.1,-37.8,33,0,54.9,1,2,Fiber_Cut,Hardware
85.9,4.2,12.0,-28.9,18,1,67.0,0,3,Healthy,None
84.8,3.2,15.8,-22.7,35,1,42.9,0,4,Healthy,None
32.2,1.9,5.3,-23.6,38,1,56.5,0,2,Healthy,None
45.2,4.7,12.8,-23.8,39,1,72.9,0,6,Healthy,None
83.4,1.3,16.5,-23.6,44,1,66.8,0,4,Healthy,None
132.3,11.7,12.4,-21.8,31,1,73.0,1,2,Congestion,Software
0.0,100.0,16.2,-38.8,43,0,42.2,1,2,Fiber_Cut,Hardware
101.5,9.4,10.7,-21.8,28,1,64.4,1,6,Transport_Failure_MPLS,Software
49.2,1.9,10.5,-31.2,49,1,54.1,1,3,OLT_Failure,Hardware
136.1,8.1,9.7,-23.8,44,0,71.5,1,2,Congestion,Software
53.5,3.3,16.1,-36.0,66,0,55.2,1,3,OLT_Failure,Hardware
55.2,3.8,16.3,-24.8,39,1,41.0,0,7,Healthy,None
37.1,1.0,16.2,-22.9,32,1,61.2,0,7,Healthy,None
41.8,3.0,9.3,-22.8,27,1,70.4,0,4,Healthy,None
110.9,8.4,8.7,-25.1,19,0,78.2,1,2,Transport_Failure_MPLS,Software
70.4,1.4,9.2,-26.8,11,1,50.8,0,5,Healthy,None
83.6,3.7,18.4,-21.1,49,1,48.1,0,7,Healthy,None
111.8,7.4,14.2,-26.3,41,1,72.4,1,3,Congestion,Software
84.0,3.6,10.6,-27.2,44,1,65.5,0,2,Healthy,None
33.2,1.3,6.4,-28.3,49,1,52.0,0,2,Healthy,None
38.6,4.8,18.8,-24.4,12,1,60.2,0,5,Healthy,None
137.0,10.6,18.6,-28.6,18,0,54.0,1,2,Transport_Failure_MPLS,Software
0.0,100.0,15.9,-39.3,31,0,67.2,1,5,Fiber_Cut,Hardware
0.0,100.0,10.9,-39.1,10,0,60.1,1,4,Fiber_Cut,Hardware
56.0,4.5,8.6,-21.6,49,1,73.0,0,4,Healthy,None
0.0,100.0,18.9,-37.9,32,0,72.1,1,4,Fiber_Cut,Hardware
89.0,2.6,7.3,-22.5,36,1,78.9,0,4,Healthy,None
95.1,4.0,9.2,-29.4,42,1,44.6,0,3,Healthy,None
79.6,1.6,8.7,-27.6,39,1,79.4,0,7,Healthy,None
67.6,2.5,18.3,-29.3,15,1,62.6,0,2,Healthy,None
150.0,10.3,16.3,-21.5,10,1,47.3,0,2,Transport_Failure_MPLS,Software
133.7,8.7,8.7,-29.0,46,1,67.5,1,2,Transport_Failure_MPLS,Software
53.6,2.1,15.6,-22.4,34,1,42.3,0,4,Healthy,None
110.5,12.4,13.2,-27.7,16,0,83.3,0,7,Congestion,Software
100.6,10.1,20.0,-25.4,30,0,51.3,1,4,Transport_Failure_MPLS,Software
121.2,9.0,17.3,-23.7,25,0,40.7,0,7,Transport_Failure_MPLS,Software
0.0,100.0,14.8,-36.9,25,0,73.0,1,2,Fiber_Cut,Hardware
35.4,4.9,7.7,-23.9,13,1,56.4,0,5,Healthy,None
30.8,2.3,10.8,-28.3,68,0,65.5,0,3,OLT_Failure,Hardware
46.0,2.0,13.2,-25.2,45,1,59.6,0,3,Healthy,None
0.0,100.0,8.1,-37.8,34,0,55.4,1,7,Fiber_Cut,Hardware
109.2,9.1,12.3,-25.2,26,1,83.8,1,3,Congestion,Software
33.0,4.8,12.7,-24.6,15,1,68.4,0,7,Healthy,None
0.0,100.0,14.3,-39.3,38,0,73.2,1,2,Fiber_Cut,Hardware
112.2,5.2,6.0,-20.1,32,1,69.0,1,7,Transport_Failure_MPLS,Software
107.0,11.2,12.9,-29.3,37,1,75.2,1,2,Congestion,Software
82.7,4.0,19.8,-20.7,11,1,74.2,0,4,Healthy,None
0.0,100.0,17.5,-38.1,11,0,56.6,1,2,Fiber_Cut,Hardware
113.7,9.9,17.6,-21.3,39,1,56.1,1,2,Transport_Failure_MPLS,Software
61.2,4.8,15.8,-22.9,25,1,56.7,0,5,Healthy,None
92.1,10.9,14.9,-23.6,18,0,88.3,0,5,Congestion,Software
150.0,4.8,13.0,-24.6,43,1,71.3,0,6,Transport_Failure_MPLS,Software
0.0,100.0,6.4,-37.0,31,0,64.5,0,6,Fiber_Cut,Hardware
50.8,1.6,15.6,-27.9,22,1,68.4,0,2,Healthy,None
72.2,2.4,9.4,-21.7,17,1,71.2,0,4,Healthy,None
45.7,2.9,10.1,-25.4,48,1,64.4,0,3,Healthy,None
109.3,10.0,14.8,-24.7,31,1,74.1,0,2,Congestion,Software
63.9,4.7,19.9,-23.0,37,1,57.9,0,3,Healthy,None
32.1,3.3,9.7,-28.1,29,1,41.5,0,5,Healthy,None
53.1,2.7,6.3,-23.5,23,1,68.4,0,3,Healthy,None
43.7,4.3,7.7,-23.2,38,1,70.2,0,7,Healthy,None
114.6,10.0,8.7,-28.9,36,0,65.8,0,5,Transport_Failure_MPLS,Software
0.0,100.0,19.1,-35.5,48,0,74.8,1,6,Fiber_Cut,Hardware
45.4,1.2,5.3,-21.9,35,1,71.0,0,4,Healthy,None
138.5,7.5,16.5,-21.1,15,1,62.5,0,7,Transport_Failure_MPLS,Software
131.6,5.5,10.6,-24.0,40,1,64.7,1,6,Transport_Failure_MPLS,Software
49.8,2.8,19.6,-32.5,57,0,47.5,0,4,OLT_Failure,Hardware
48.6,3.6,14.8,-22.6,11,1,55.4,0,5,Healthy,None
84.8,4.4,13.7,-21.1,18,1,56.9,0,6,Healthy,None
86.2,3.3,7.9,-23.8,16,1,77.0,0,6,Healthy,None
84.9,4.8,11.2,-25.1,17,1,47.6,0,3,Healthy,None
118.9,8.7,11.0,-27.0,35,1,81.1,1,3,Congestion,Software
30.9,2.4,7.8,-21.9,33,1,65.1,0,6,Healthy,None
90.1,11.2,12.9,-20.1,43,0,78.7,1,6,Congestion,Software
49.9,2.0,6.0,-29.1,40,0,63.2,1,6,OLT_Failure,Hardware
51.8,4.0,16.0,-26.8,38,1,59.0,0,3,Healthy,None
62.4,3.9,14.2,-26.7,20,1,72.9,0,6,Healthy,None
110.5,5.9,13.5,-23.5,21,1,78.4,1,3,Transport_Failure_MPLS,Software
117.7,6.0,18.0,-20.1,21,1,54.4,0,4,Transport_Failure_MPLS,Software
113.8,5.9,11.2,-27.4,39,1,56.3,1,2,Transport_Failure_MPLS,Software
61.0,2.3,9.6,-23.4,48,1,59.6,0,7,Healthy,None
50.9,1.3,11.3,-27.2,13,1,51.9,0,7,Healthy,None
88.8,1.2,9.6,-26.3,36,1,77.6,0,3,Healthy,None
52.4,1.7,12.2,-29.5,24,1,69.5,0,7,Healthy,None
59.3,4.2,17.7,-27.0,40,1,57.6,0,6,Healthy,None
43.7,1.6,12.2,-20.8,21,1,70.0,0,5,Healthy,None
41.8,1.6,17.3,-21.8,13,1,49.1,0,3,Healthy,None
150.0,11.0,7.7,-28.3,42,0,74.7,0,5,Congestion,Software
68.9,2.4,7.5,-23.9,45,1,57.8,0,7,Healthy,None
116.9,6.2,8.5,-24.5,41,1,76.8,1,3,Transport_Failure_MPLS,Software
118.9,6.5,11.1,-26.6,26,1,50.6,1,5,Transport_Failure_MPLS,Software
150.0,4.0,17.2,-28.1,21,1,60.5,0,7,Transport_Failure_MPLS,Software
81.0,13.3,7.6,-21.8,39,0,58.7,0,6,Congestion,Software
71.9,8.8,13.9,-26.0,33,1,73.0,1,4,Transport_Failure_MPLS,Software
0.0,100.0,9.6,-35.0,17,0,54.3,1,2,Fiber_Cut,Hardware
79.5,2.5,5.5,-20.8,47,1,47.2,0,5,Healthy,None
91.2,2.5,9.6,-27.5,32,1,69.1,0,5,Healthy,None
94.8,4.0,13.4,-22.1,14,1,65.9,0,2,Healthy,None
87.1,2.9,13.1,-27.0,59,0,55.3,1,2,OLT_Failure,Hardware
70.9,1.8,15.6,-27.3,24,1,46.5,0,7,Healthy,None
55.0,4.8,8.1,-20.6,33,1,72.2,0,5,Healthy,None
145.3,6.3,13.4,-25.4,31,1,45.8,1,3,Transport_Failure_MPLS,Software
49.5,2.5,7.9,-27.4,16,1,54.5,0,5,Healthy,None
52.0,2.4,15.7,-26.8,25,1,67.1,0,6,Healthy,None
72.6,2.7,16.5,-26.3,19,1,58.3,0,6,Healthy,None
0.0,100.0,9.2,-38.3,34,0,77.9,1,2,Fiber_Cut,Hardware
40.0,1.7,19.3,-29.4,47,1,72.9,0,7,Healthy,None
73.7,4.2,19.7,-27.5,41,1,49.3,0,7,Healthy,None
90.3,1.0,14.0,-25.7,46,1,55.1,0,4,Healthy,None
