Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
13.7,0.2,0.9,-16.0,1,1,21.6,0,4,Healthy,None
2.7,0.1,1.0,-18.5,7,0,25.7,1,4,OLT_Failure,Hardware
10.6,0.1,1.1,-16.5,1,1,28.0,0,5,Healthy,None
25.0,1.1,1.2,-21.0,1,0,33.5,1,3,Transport_Failure_MPLS,Software
37.6,1.2,0.7,-17.1,0,1,27.9,1,4,Transport_Failure_MPLS,Software
4.0,0.1,1.5,-23.8,7,1,27.7,1,5,OLT_Failure,Hardware
4.6,0.1,0.7,-20.5,2,1,13.4,0,5,Healthy,None
6.9,0.0,0.6,-22.0,14,1,29.8,0,4,OLT_Failure,Hardware
0.0,100.0,0.9,-38.6,2,0,31.6,1,4,Fiber_Cut,Hardware
12.8,0.1,0.9,-16.8,0,1,29.7,0,4,Healthy,None
10.0,0.0,1.3,-20.4,1,1,11.6,0,4,Healthy,None
9.5,0.1,1.1,-26.2,12,0,31.4,1,3,OLT_Failure,Hardware
6.1,0.0,1.3,-15.3,2,1,31.7,0,3,Healthy,None
0.0,100.0,1.1,-37.7,0,0,24.1,1,5,Fiber_Cut,Hardware
26.9,2.4,0.6,-20.0,0,1,15.7,0,5,Transport_Failure_MPLS,Software
1.8,0.0,0.9,-15.8,2,1,10.8,0,4,Healthy,None
5.1,0.0,1.2,-16.2,1,1,19.3,0,3,Healthy,None
0.0,100.0,0.6,-38.6,2,0,34.0,1,4,Fiber_Cut,Hardware
6.6,0.2,1.1,-15.4,0,1,33.2,0,3,Healthy,None
0.0,100.0,0.3,-36.4,0,0,31.6,1,4,Fiber_Cut,Hardware
8.9,0.2,0.1,-22.8,7,0,22.2,0,3,OLT_Failure,Hardware
2.7,0.1,0.5,-19.9,1,1,23.1,0,3,Healthy,None
8.5,0.1,1.5,-20.6,0,1,16.1,0,5,Healthy,None
14.4,0.1,1.3,-24.7,7,0,18.1,1,2,OLT_Failure,Hardware
0.0,100.0,1.1,-35.2,1,0,14.7,1,5,Fiber_Cut,Hardware
25.2,1.8,1.5,-16.2,1,1,23.2,0,5,Transport_Failure_MPLS,Software
8.4,0.1,1.0,-24.6,8,1,24.1,1,4,OLT_Failure,Hardware
6.9,0.1,0.2,-17.9,1,1,12.3,0,3,Healthy,None
2.5,0.2,0.0,-16.5,0,1,13.3,0,4,Healthy,None
12.5,0.0,0.4,-18.0,1,1,20.6,0,4,Healthy,None
18.7,2.8,0.3,-20.9,1,1,28.5,1,2,Congestion,Software
4.9,0.1,1.5,-22.3,12,0,26.6,0,5,OLT_Failure,Hardware
0.0,100.0,1.1,-36.3,2,0,10.7,1,3,Fiber_Cut,Hardware
7.4,0.0,0.0,-22.9,11,0,14.2,1,4,OLT_Failure,Hardware
8.0,0.2,0.5,-17.5,0,1,25.4,0,5,Healthy,None
0.0,100.0,0.7,-36.7,1,0,10.1,1,5,Fiber_Cut,Hardware
22.2,1.8,0.3,-18.9,0,1,43.3,0,2,Congestion,Software
10.3,0.1,1.1,-20.7,0,1,22.6,0,4,Healthy,None
2.2,0.1,0.6,-16.5,2,1,28.2,0,4,Healthy,None
0.0,100.0,0.4,-39.9,2,0,12.3,1,5,Fiber_Cut,Hardware
20.0,1.1,0.9,-21.3,1,0,31.3,1,3,Congestion,Software
8.2,0.0,0.9,-21.3,13,1,25.8,1,2,OLT_Failure,Hardware
32.6,3.4,0.5,-17.1,1,0,40.1,1,5,Congestion,Software
26.5,1.1,0.4,-17.3,1,1,38.5,1,5,Congestion,Software
1.9,0.2,1.4,-22.6,9,0,25.1,0,5,OLT_Failure,Hardware
1.8,0.1,1.0,-19.8,1,1,34.3,0,2,Healthy,None
13.1,0.2,0.3,-22.6,14,0,32.3,0,4,OLT_Failure,Hardware
3.6,0.0,0.2,-17.4,0,1,25.1,0,3,Healthy,None
4.1,0.2,0.3,-21.5,1,1,33.6,0,5,Healthy,None
7.7,0.1,1.1,-16.3,2,1,18.8,0,2,Healthy,None
6.0,0.0,0.7,-17.1,0,1,23.1,0,4,Healthy,None
1.2,0.0,1.0,-16.9,0,1,28.5,0,4,Healthy,None
0.0,100.0,1.0,-35.6,1,0,21.7,0,2,Fiber_Cut,Hardware
0.0,100.0,0.3,-36.1,0,0,10.1,1,5,Fiber_Cut,Hardware
0.0,100.0,0.9,-35.1,0,0,13.8,1,2,Fiber_Cut,Hardware
34.4,1.3,0.9,-15.4,1,1,12.4,0,5,Transport_Failure_MPLS,Software
10.6,0.0,0.1,-17.1,2,1,33.8,0,4,Healthy,None
2.2,0.0,0.0,-15.9,1,1,32.3,0,3,Healthy,None
24.1,3.3,0.9,-15.4,1,0,29.3,1,5,Congestion,Software
29.2,1.4,1.3,-17.8,1,0,27.6,1,4,Congestion,Software
7.7,0.1,1.4,-16.0,2,1,26.3,0,4,Healthy,None
19.3,2.3,0.3,-20.0,0,0,33.2,1,5,Congestion,Software
7.0,0.1,0.6,-19.4,15,0,32.0,1,3,OLT_Failure,Hardware
20.0,2.0,1.2,-19.9,0,0,30.1,1,3,Congestion,Software
1.6,0.1,0.8,-20.7,2,1,23.8,0,3,Healthy,None
0.0,100.0,1.1,-35.8,2,0,19.3,0,2,Fiber_Cut,Hardware
13.0,0.2,0.4,-26.0,10,0,21.8,1,5,OLT_Failure,Hardware
2.6,0.1,0.8,-21.3,0,1,29.1,0,4,Healthy,None
11.9,0.2,0.7,-19.9,2,1,21.3,0,4,Healthy,None
39.1,2.3,0.4,-17.8,0,0,42.3,0,4,Congestion,Software
9.4,0.1,1.3,-25.4,11,0,31.9,1,4,OLT_Failure,Hardware
0.0,100.0,0.8,-37.7,1,0,10.4,1,5,Fiber_Cut,Hardware
27.0,2.3,0.7,-20.5,0,1,11.3,1,3,Transport_Failure_MPLS,Software
13.2,0.1,0.2,-17.3,0,1,28.7,0,3,Healthy,None
6.9,0.0,0.4,-20.7,8,0,21.8,1,4,OLT_Failure,Hardware
4.2,0.1,1.5,-18.6,1,1,24.3,0,4,Healthy,None
0.0,100.0,0.3,-39.7,2,0,20.2,1,5,Fiber_Cut,Hardware
9.0,0.2,1.3,-17.1,2,1,16.5,0,3,Healthy,None
0.0,100.0,1.0,-39.6,1,0,20.1,1,5,Fiber_Cut,Hardware
10.1,0.1,1.5,-27.4,8,0,19.6,1,2,OLT_Failure,Hardware
10.4,0.2,1.4,-18.4,1,1,29.3,0,3,Healthy,None
18.2,1.2,0.3,-20.8,1,1,43.7,1,5,Congestion,Software
2.4,0.1,0.3,-20.1,0,1,11.9,0,4,Healthy,None
8.0,0.1,0.6,-24.6,10,0,25.9,0,2,OLT_Failure,Hardware
9.9,0.1,0.9,-23.3,10,0,30.4,1,2,OLT_Failure,Hardware
12.1,0.1,0.5,-24.7,14,0,33.9,1,5,OLT_Failure,Hardware
41.8,2.4,1.4,-17.8,0,1,26.0,0,3,Transport_Failure_MPLS,Software
0.0,100.0,0.4,-36.0,0,0,13.9,1,3,Fiber_Cut,Hardware
10.7,0.2,0.4,-23.8,8,0,11.3,0,3,OLT_Failure,Hardware
0.0,100.0,0.3,-36.1,1,0,19.9,0,3,Fiber_Cut,Hardware
1.7,0.1,0.8,-21.6,1,1,32.4,0,4,Healthy,None
0.0,100.0,0.7,-36.3,0,0,24.0,1,5,Fiber_Cut,Hardware
27.2,4.1,1.0,-17.6,1,1,29.2,0,3,Congestion,Software
3.2,0.0,0.9,-19.6,8,0,33.5,0,5,OLT_Failure,Hardware
0.0,100.0,0.9,-38.8,1,0,19.9,0,4,Fiber_Cut,Hardware
3.6,0.1,0.8,-21.8,2,1,21.0,0,4,Healthy,None
28.5,2.7,0.8,-19.6,0,0,17.8,1,4,Transport_Failure_MPLS,Software
5.1,0.2,0.1,-24.3,8,0,29.6,1,5,OLT_Failure,Hardware
39.8,2.1,0.6,-21.0,2,1,31.8,1,3,Transport_Failure_MPLS,Software
34.6,1.5,0.9,-20.0,0,1,21.5,1,2,Transport_Failure_MPLS,Software
32.3,3.4,1.2,-18.3,0,1,48.8,0,4,Congestion,Software
3.4,0.2,0.8,-20.7,12,0,28.0,0,3,OLT_Failure,Hardware
3.9,0.2,0.0,-25.9,8,0,17.1,0,4,OLT_Failure,Hardware
2.4,0.1,0.2,-20.4,9,0,31.2,0,2,OLT_Failure,Hardware
12.3,0.1,1.3,-21.9,2,1,13.0,0,2,Healthy,None
28.3,2.6,1.2,-16.1,0,1,20.1,1,5,Transport_Failure_MPLS,Software
0.0,100.0,1.1,-38.5,1,0,26.0,1,2,Fiber_Cut,Hardware
0.0,100.0,0.7,-36.8,1,0,11.2,1,2,Fiber_Cut,Hardware
0.0,100.0,1.5,-36.2,0,0,26.7,1,4,Fiber_Cut,Hardware
8.1,0.1,0.9,-18.6,2,1,33.3,0,2,Healthy,None
1.1,0.0,0.2,-17.5,1,1,28.5,0,4,Healthy,None
10.2,0.0,0.5,-27.0,6,0,29.3,0,2,OLT_Failure,Hardware
29.3,2.5,0.4,-17.2,2,1,36.0,0,2,Congestion,Software
9.0,0.1,1.1,-15.8,2,1,17.0,0,3,Healthy,None
2.2,0.1,1.2,-20.5,6,0,24.7,1,2,OLT_Failure,Hardware
26.9,2.1,0.5,-16.2,2,1,26.3,1,3,Transport_Failure_MPLS,Software
11.0,0.2,0.8,-23.9,7,0,28.5,1,5,OLT_Failure,Hardware
6.3,0.1,1.3,-21.6,1,1,26.0,0,3,Healthy,None
0.0,100.0,0.8,-36.4,0,0,32.9,1,2,Fiber_Cut,Hardware
14.4,0.2,1.0,-23.4,12,1,28.6,1,5,OLT_Failure,Hardware
14.7,0.2,0.2,-18.9,2,1,13.4,0,5,Healthy,None
8.7,0.1,0.4,-23.8,10,0,31.7,0,4,OLT_Failure,Hardware
0.0,100.0,0.3,-36.2,2,0,27.0,1,4,Fiber_Cut,Hardware
36.3,2.8,0.6,-17.7,2,1,22.0,1,2,Transport_Failure_MPLS,Software
0.0,100.0,0.3,-38.2,2,0,25.3,1,3,Fiber_Cut,Hardware
14.3,0.1,0.3,-23.8,15,0,30.0,0,4,OLT_Failure,Hardware
15.7,1.1,0.6,-17.4,0,1,36.1,1,3,Congestion,Software
25.6,3.0,0.2,-15.1,1,1,49.8,0,3,Congestion,Software
0.0,100.0,0.1,-36.0,2,0,12.7,1,3,Fiber_Cut,Hardware
28.0,2.2,1.2,-20.5,0,0,42.1,0,2,Congestion,Software
27.4,2.1,1.3,-17.2,1,0,29.5,1,3,Congestion,Software
34.5,2.1,1.1,-18.6,0,0,14.5,1,5,Transport_Failure_MPLS,Software
10.2,0.1,1.4,-19.9,2,1,30.3,0,4,Healthy,None
27.2,2.9,0.3,-18.6,1,1,30.4,0,5,Transport_Failure_MPLS,Software
1.2,0.2,0.2,-19.3,2,1,32.4,0,5,Healthy,None
13.3,2.6,0.7,-16.9,0,1,47.2,0,3,Congestion,Software
28.2,3.1,0.4,-20.2,0,1,11.5,1,3,Transport_Failure_MPLS,Software
8.7,0.2,0.9,-26.1,10,1,10.1,1,5,OLT_Failure,Hardware
16.9,3.7,0.2,-16.0,0,0,44.9,0,3,Congestion,Software
23.5,2.7,0.1,-20.8,1,0,14.6,1,3,Transport_Failure_MPLS,Software
0.0,100.0,1.1,-37.0,1,0,11.9,1,2,Fiber_Cut,Hardware
6.9,0.2,0.3,-16.1,0,1,16.4,0,5,Healthy,None
11.5,0.1,1.3,-20.7,13,0,19.2,0,4,OLT_Failure,Hardware
1.7,0.1,1.4,-20.8,2,1,24.8,0,5,Healthy,None
37.3,1.6,0.3,-16.3,1,0,31.1,0,4,Congestion,Software
11.9,0.1,0.1,-16.3,1,1,10.5,0,5,Healthy,None
28.8,1.5,0.5,-16.1,2,0,31.2,1,5,Congestion,Software
7.5,0.1,0.6,-24.2,8,0,10.2,0,2,OLT_Failure,Hardware
7.8,0.0,1.1,-19.3,2,1,22.2,0,5,Healthy,None
1.4,0.1,0.1,-22.8,9,0,15.4,1,2,OLT_Failure,Hardware
18.4,3.0,0.1,-20.3,0,0,42.2,1,4,Congestion,Software
5.3,0.1,0.7,-16.1,0,1,14.1,0,4,Healthy,None
13.3,0.1,0.3,-20.6,16,0,10.8,1,3,OLT_Failure,Hardware
10.4,0.1,0.3,-16.6,1,1,15.9,0,5,Healthy,None
0.0,100.0,0.8,-38.7,0,0,18.1,1,5,Fiber_Cut,Hardware
12.5,0.1,0.8,-17.6,0,1,27.1,0,4,Healthy,None
30.0,1.6,0.2,-21.5,1,1,28.3,1,3,Transport_Failure_MPLS,Software
5.6,0.1,1.5,-17.1,1,1,18.9,0,4,Healthy,None
10.4,0.1,1.4,-23.1,13,0,27.1,1,4,OLT_Failure,Hardware
10.9,0.0,1.5,-21.4,7,0,31.3,1,4,OLT_Failure,Hardware
27.9,1.3,1.4,-18.7,2,0,32.2,0,5,Congestion,Software
9.8,0.0,1.1,-20.4,1,1,22.2,0,4,Healthy,None
0.0,100.0,0.0,-35.0,1,0,17.0,0,5,Fiber_Cut,Hardware
0.0,100.0,1.0,-39.6,0,0,16.4,1,5,Fiber_Cut,Hardware
0.0,100.0,0.8,-35.7,1,0,15.2,1,4,Fiber_Cut,Hardware
13.0,0.1,0.5,-17.1,0,1,24.3,0,2,Healthy,None
28.4,4.0,0.1,-16.0,0,0,33.4,1,4,Congestion,Software
34.9,2.7,1.2,-18.8,2,1,21.1,1,3,Transport_Failure_MPLS,Software
4.5,0.0,1.1,-22.4,10,1,20.8,0,3,OLT_Failure,Hardware
1.3,0.1,1.5,-20.9,1,1,13.1,0,3,Healthy,None
12.2,0.1,1.2,-18.2,0,1,29.3,0,2,Healthy,None
4.4,0.0,0.5,-16.4,0,1,23.1,0,2,Healthy,None
25.0,2.7,1.5,-18.9,2,0,20.6,1,2,Transport_Failure_MPLS,Software
30.4,2.2,0.7,-19.1,1,0,13.5,1,3,Transport_Failure_MPLS,Software
23.1,3.3,0.8,-21.8,1,0,38.0,1,3,Congestion,Software
7.4,0.1,1.2,-15.0,2,1,33.7,0,3,Healthy,None
0.0,100.0,0.1,-36.2,1,0,17.7,1,3,Fiber_Cut,Hardware
30.7,2.6,1.3,-21.6,2,1,27.6,1,4,Congestion,Software
34.2,2.9,0.6,-18.5,0,1,31.9,1,5,Transport_Failure_MPLS,Software
0.0,100.0,1.4,-36.2,2,0,14.6,1,5,Fiber_Cut,Hardware
6.8,0.1,1.1,-24.2,6,0,30.8,0,3,OLT_Failure,Hardware
0.0,100.0,0.0,-38.7,0,0,12.3,1,3,Fiber_Cut,Hardware
12.6,0.1,0.6,-15.5,1,1,15.0,0,4,Healthy,None
0.0,100.0,1.1,-38.0,2,0,20.5,0,5,Fiber_Cut,Hardware
21.0,1.9,0.4,-15.1,0,1,44.3,1,5,Congestion,Software
9.4,0.0,1.2,-18.1,0,1,23.7,0,5,Healthy,None
0.0,100.0,0.0,-35.7,0,0,33.5,1,3,Fiber_Cut,Hardware
13.0,0.2,0.2,-20.6,1,1,33.8,0,4,Healthy,None
13.6,0.1,0.6,-20.1,5,0,23.3,1,3,OLT_Failure,Hardware
2.8,0.2,0.7,-21.5,7,0,10.2,0,4,OLT_Failure,Hardware
2.5,0.1,0.8,-16.1,1,1,20.2,0,5,Healthy,None
6.0,0.1,1.1,-21.9,15,0,28.7,0,3,OLT_Failure,Hardware
33.9,2.4,0.6,-17.4,0,1,11.3,1,3,Transport_Failure_MPLS,Software
18.5,1.2,1.0,-16.1,1,1,32.1,1,3,Congestion,Software
0.0,100.0,0.7,-37.9,1,0,24.8,1,4,Fiber_Cut,Hardware
11.7,0.2,1.4,-20.7,1,1,26.5,0,4,Healthy,None
9.5,0.0,0.3,-17.1,2,1,32.2,0,4,Healthy,None
1.4,0.2,0.7,-16.6,1,1,20.0,0,4,Healthy,None
0.0,100.0,0.7,-37.8,2,0,10.5,1,4,Fiber_Cut,Hardware
0.0,100.0,1.0,-36.9,1,0,16.7,1,5,Fiber_Cut,Hardware
29.1,3.6,1.3,-21.2,1,0,52.7,0,5,Congestion,Software
35.0,1.2,1.3,-15.6,2,1,52.4,1,5,Congestion,Software
28.6,1.2,0.6,-17.4,2,0,28.0,1,2,Transport_Failure_MPLS,Software
11.1,0.2,0.1,-15.0,1,1,34.7,0,5,Healthy,None
0.0,100.0,1.0,-37.2,0,0,29.5,1,2,Fiber_Cut,Hardware
0.0,100.0,1.3,-39.5,1,0,28.2,0,2,Fiber_Cut,Hardware
30.6,3.9,1.1,-21.3,2,0,37.1,1,2,Congestion,Software
33.2,1.8,0.8,-16.7,0,1,22.3,1,3,Transport_Failure_MPLS,Software
0.0,100.0,0.1,-35.7,2,0,28.0,0,4,Fiber_Cut,Hardware
30.5,2.4,0.0,-19.1,2,1,26.7,1,4,Transport_Failure_MPLS,Software
9.4,0.1,0.8,-15.9,1,1,23.7,0,3,Healthy,None
2.7,0.1,1.2,-20.7,0,1,32.1,0,5,Healthy,None
12.6,0.1,1.2,-19.4,15,1,15.9,1,3,OLT_Failure,Hardware
0.0,100.0,0.5,-36.0,2,0,22.0,1,5,Fiber_Cut,Hardware
0.0,100.0,0.9,-36.4,0,0,14.0,0,2,Fiber_Cut,Hardware
1.5,0.1,0.9,-15.0,2,1,24.7,0,4,Healthy,None
35.3,2.2,1.0,-15.3,2,1,36.4,0,4,Congestion,Software
0.0,100.0,0.5,-35.1,0,0,19.4,1,3,Fiber_Cut,Hardware
0.0,100.0,0.1,-38.8,2,0,18.8,1,2,Fiber_Cut,Hardware
14.1,0.1,0.8,-18.4,1,1,18.4,0,4,Healthy,None
1.6,0.1,1.2,-20.6,0,1,22.9,0,5,Healthy,None
32.9,1.6,0.8,-17.3,0,1,26.5,0,2,Transport_Failure_MPLS,Software
32.9,1.4,0.5,-20.5,0,1,23.7,1,4,Transport_Failure_MPLS,Software
24.9,2.5,0.5,-20.5,2,0,21.1,1,4,Transport_Failure_MPLS,Software
36.7,1.9,1.3,-20.9,1,0,24.6,1,3,Transport_Failure_MPLS,Software
13.9,0.0,1.3,-26.8,9,0,27.6,0,5,OLT_Failure,Hardware
22.8,3.9,1.5,-16.9,1,0,46.9,1,5,Congestion,Software
0.0,100.0,1.0,-36.8,2,0,21.4,1,4,Fiber_Cut,Hardware
6.1,0.0,1.3,-21.7,1,1,15.5,0,5,Healthy,None
14.0,0.0,1.4,-19.7,0,1,17.1,0,2,Healthy,None
13.1,0.1,0.5,-16.0,2,1,19.4,0,5,Healthy,None
26.7,2.4,0.1,-17.5,2,0,26.9,1,3,Transport_Failure_MPLS,Software
3.3,0.0,1.5,-20.8,1,1,31.0,0,3,Healthy,None
8.0,0.2,1.2,-19.3,2,1,15.6,0,2,Healthy,None
14.6,0.0,0.9,-21.7,2,1,27.8,0,4,Healthy,None
0.0,100.0,1.3,-35.7,2,0,14.5,0,3,Fiber_Cut,Hardware
11.8,0.0,0.2,-16.8,2,1,30.3,0,2,Healthy,None
0.0,100.0,1.0,-35.4,1,0,26.0,0,4,Fiber_Cut,Hardware
14.4,0.1,0.3,-21.1,1,1,34.6,0,2,Healthy,None
29.7,2.0,1.1,-16.8,1,0,18.5,1,3,Transport_Failure_MPLS,Software
34.2,3.6,0.5,-18.2,1,0,36.3,1,2,Congestion,Software
5.5,0.1,1.1,-21.5,10,0,19.5,0,3,OLT_Failure,Hardware
1.8,0.1,0.7,-23.3,13,1,21.4,1,4,OLT_Failure,Hardware
31.1,1.8,1.0,-16.6,0,1,28.3,1,5,Transport_Failure_MPLS,Software
3.4,0.1,0.9,-18.3,14,1,25.0,1,3,OLT_Failure,Hardware
14.9,0.1,0.2,-15.0,0,1,17.3,0,5,Healthy,None
10.2,0.1,0.7,-15.2,1,1,20.2,0,5,Healthy,None
10.8,0.1,0.1,-19.1,8,0,11.5,1,2,OLT_Failure,Hardware
12.5,0.2,0.6,-21.7,0,1,20.0,0,5,Healthy,None
12.3,0.2,0.5,-25.4,12,1,26.3,1,2,OLT_Failure,Hardware
6.2,0.1,0.4,-15.8,2,1,19.6,0,3,Healthy,None
0.0,100.0,0.1,-39.0,1,0,13.4,0,2,Fiber_Cut,Hardware
3.9,0.1,1.5,-21.2,1,1,33.9,0,3,Healthy,None
6.3,0.1,0.2,-16.6,2,1,15.4,0,2,Healthy,None
21.8,3.0,0.8,-16.0,2,0,47.7,1,2,Congestion,Software
3.0,0.2,0.2,-21.4,2,1,17.8,0,4,Healthy,None
38.3,2.4,0.2,-17.0,0,1,32.9,1,3,Transport_Failure_MPLS,Software
0.0,100.0,1.1,-39.4,2,0,34.6,1,3,Fiber_Cut,Hardware
5.2,0.2,0.2,-23.0,10,0,35.0,1,4,OLT_Failure,Hardware
12.7,0.2,0.9,-19.2,0,1,27.8,0,5,Healthy,None
39.9,2.8,0.1,-15.0,0,1,21.6,0,2,Transport_Failure_MPLS,Software
0.0,100.0,1.2,-36.0,1,0,24.2,1,4,Fiber_Cut,Hardware
0.0,100.0,0.3,-38.9,1,0,20.9,0,3,Fiber_Cut,Hardware
1.6,0.0,0.0,-16.2,1,1,33.4,0,4,Healthy,None
14.4,0.2,0.6,-21.3,10,0,15.8,1,2,OLT_Failure,Hardware
9.4,0.2,0.1,-19.6,2,1,32.8,0,5,Healthy,None
31.5,2.7,0.6,-18.9,2,0,12.4,1,4,Transport_Failure_MPLS,Software
12.8,0.1,0.5,-18.6,2,1,20.3,0,4,Healthy,None
23.0,1.2,1.5,-15.6,1,0,25.5,1,2,Congestion,Software
21.9,2.4,0.2,-20.9,2,0,14.9,1,4,Transport_Failure_MPLS,Software
23.7,1.9,0.4,-17.4,2,0,34.8,0,4,Congestion,Software
1.9,0.0,1.1,-20.7,2,1,29.5,0,2,Healthy,None
12.5,0.1,1.3,-20.7,14,1,28.3,1,3,OLT_Failure,Hardware
10.3,0.0,0.8,-18.8,1,1,24.7,0,2,Healthy,None
0.0,100.0,1.5,-39.6,2,0,34.2,1,4,Fiber_Cut,Hardware
5.6,0.2,1.3,-19.4,0,1,17.9,0,5,Healthy,None
3.7,0.2,0.9,-15.9,1,1,27.4,0,3,Healthy,None
25.8,2.7,1.0,-21.9,0,0,26.9,0,4,Congestion,Software
14.2,0.2,0.6,-19.5,1,1,31.6,0,4,Healthy,None
15.0,0.1,1.4,-16.1,0,1,10.8,0,3,Healthy,None
0.0,100.0,1.3,-38.3,2,0,25.2,1,3,Fiber_Cut,Hardware
12.6,0.0,0.5,-20.5,2,1,28.9,0,4,Healthy,None
0.0,100.0,0.3,-38.7,1,0,16.9,1,2,Fiber_Cut,Hardware
12.0,0.1,0.4,-22.8,12,1,26.9,1,4,OLT_Failure,Hardware
6.8,0.2,1.5,-21.3,2,1,16.1,0,3,Healthy,None
2.3,0.2,0.8,-24.3,7,0,11.7,0,3,OLT_Failure,Hardware
31.1,3.8,1.2,-18.0,2,0,43.4,1,4,Congestion,Software
29.7,1.7,0.8,-16.4,1,1,19.5,0,3,Transport_Failure_MPLS,Software
12.2,0.1,0.2,-25.3,9,0,23.0,0,3,OLT_Failure,Hardware
1.7,0.0,0.9,-20.1,0,1,19.0,0,3,Healthy,None
31.6,1.6,0.4,-20.3,0,0,22.9,1,5,Transport_Failure_MPLS,Software
0.0,100.0,0.9,-39.1,1,0,25.1,1,3,Fiber_Cut,Hardware
2.8,0.2,1.5,-15.6,2,1,34.3,0,4,Healthy,None
0.0,100.0,0.9,-36.5,2,0,34.5,0,4,Fiber_Cut,Hardware
11.5,0.2,0.2,-21.2,1,1,26.9,0,5,Healthy,None
25.9,1.4,1.1,-20.9,0,1,41.7,1,2,Congestion,Software
0.0,100.0,1.1,-35.0,1,0,27.8,1,2,Fiber_Cut,Hardware
28.9,4.1,0.9,-19.0,2,0,41.5,0,5,Congestion,Software
14.4,0.0,0.9,-16.0,0,1,30.6,0,4,Healthy,None
4.2,0.1,1.2,-25.4,11,1,25.3,1,4,OLT_Failure,Hardware
3.7,0.1,0.1,-15.2,1,1,20.7,0,3,Healthy,None
17.2,2.5,0.0,-19.8,0,1,21.9,0,5,Transport_Failure_MPLS,Software
36.5,2.2,0.2,-18.5,0,0,18.4,1,4,Transport_Failure_MPLS,Software
8.9,0.0,0.0,-20.8,1,1,15.7,0,5,Healthy,None
34.9,1.4,0.2,-16.7,0,1,27.8,1,2,Transport_Failure_MPLS,Software
26.3,1.8,0.4,-18.5,0,0,31.4,1,3,Transport_Failure_MPLS,Software
24.4,1.2,1.3,-21.4,0,0,38.4,1,2,Congestion,Software
7.4,0.1,1.4,-16.4,1,1,28.5,0,5,Healthy,None
4.7,0.1,0.5,-22.4,10,0,23.8,1,4,OLT_Failure,Hardware
10.5,0.1,1.1,-21.5,2,1,21.3,0,2,Healthy,None
33.0,2.8,0.6,-16.2,1,1,26.3,0,4,Transport_Failure_MPLS,Software
35.3,2.9,1.2,-18.6,0,1,14.2,1,3,Transport_Failure_MPLS,Software
25.6,2.0,0.6,-18.4,1,1,30.0,0,3,Congestion,Software
29.7,2.1,0.8,-17.8,1,0,18.0,1,5,Transport_Failure_MPLS,Software
5.4,0.2,0.9,-20.4,8,1,26.8,1,5,OLT_Failure,Hardware
32.4,1.1,0.2,-16.9,1,1,15.3,0,2,Transport_Failure_MPLS,Software
2.8,0.1,0.8,-15.9,0,1,32.2,0,4,Healthy,None
4.4,0.0,0.6,-18.8,2,1,16.8,0,4,Healthy,None
9.5,0.1,0.2,-17.7,0,1,29.0,0,4,Healthy,None
21.4,2.6,1.3,-16.3,2,0,12.4,1,3,Transport_Failure_MPLS,Software
4.9,0.0,1.1,-15.4,1,1,27.4,0,3,Healthy,None
30.9,2.6,0.1,-18.5,2,1,23.7,0,4,Transport_Failure_MPLS,Software
36.3,3.1,0.8,-17.7,2,1,20.6,1,4,Transport_Failure_MPLS,Software
8.7,0.1,0.5,-18.5,0,1,32.2,0,2,Healthy,None
14.9,0.2,0.3,-17.2,1,1,18.1,0,2,Healthy,None
34.7,2.8,0.8,-15.9,2,1,10.9,1,2,Transport_Failure_MPLS,Software
3.6,0.2,0.3,-21.9,0,1,25.3,0,3,Healthy,None
29.3,2.9,1.3,-19.9,1,1,22.2,1,2,Transport_Failure_MPLS,Software
2.8,0.2,0.1,-18.0,0,1,11.5,0,4,Healthy,None
12.6,0.0,0.6,-27.0,14,0,26.9,1,2,OLT_Failure,Hardware
1.1,0.2,0.9,-18.0,1,1,10.3,0,3,Healthy,None
0.0,100.0,0.6,-37.9,1,0,33.8,0,5,Fiber_Cut,Hardware
5.3,0.1,1.0,-19.8,2,1,16.8,0,2,Healthy,None
36.8,2.5,0.1,-20.8,2,1,26.3,0,5,Transport_Failure_MPLS,Software
25.8,3.0,0.7,-19.3,2,1,49.6,0,5,Congestion,Software
11.2,0.1,1.2,-26.8,12,1,30.9,1,2,OLT_Failure,Hardware
10.4,0.1,1.1,-18.1,0,1,34.7,0,4,Healthy,None
25.6,1.9,1.5,-16.1,0,1,39.7,1,4,Congestion,Software
25.5,1.3,0.8,-21.7,2,1,13.4,1,5,Transport_Failure_MPLS,Software
0.0,100.0,1.0,-35.3,2,0,31.9,1,2,Fiber_Cut,Hardware
23.1,3.3,1.3,-19.0,1,1,45.4,1,5,Congestion,Software
6.4,0.2,0.9,-18.2,0,1,17.0,0,5,Healthy,None
0.0,100.0,0.6,-37.8,0,0,15.6,1,4,Fiber_Cut,Hardware
12.3,0.0,1.2,-19.1,0,1,10.3,0,4,Healthy,None
21.4,2.2,1.1,-15.3,0,0,34.7,1,2,Transport_Failure_MPLS,Software
0.0,100.0,0.8,-39.8,1,0,25.5,1,5,Fiber_Cut,Hardware
5.9,0.0,1.0,-18.9,1,1,15.2,0,5,Healthy,None
32.5,2.3,0.5,-18.1,1,1,20.0,0,2,Transport_Failure_MPLS,Software
