Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
58.5,3.5,3.7,-23.9,4,1,70.1,0,5,Congestion,Software
44.3,0.3,6.8,-22.9,5,1,50.5,0,2,Healthy,None
40.3,7.3,2.4,-25.1,13,0,59.2,1,4,Transport_Failure_MPLS,Software
12.6,1.6,5.6,-22.0,16,1,29.0,0,4,Healthy,None
59.5,3.5,5.8,-18.8,18,0,59.2,1,2,Congestion,Software
45.3,2.0,5.0,-21.8,32,1,20.2,0,4,OLT_Failure,Hardware
0.0,100.0,8.4,-36.9,1,0,23.7,1,2,Fiber_Cut,Hardware
35.7,4.8,4.4,-25.6,16,1,81.0,1,3,Congestion,Software
38.8,0.5,8.9,-19.7,8,1,50.5,0,2,Healthy,None
41.0,1.4,5.6,-21.1,12,1,20.9,0,2,Healthy,None
0.0,100.0,4.2,-37.7,11,0,48.4,1,4,Fiber_Cut,Hardware
36.3,2.4,3.9,-20.7,2,1,29.1,0,4,Healthy,None
52.9,6.5,6.4,-21.8,10,0,48.7,0,3,Transport_Failure_MPLS,Software
19.5,2.2,9.0,-27.5,4,1,46.7,0,2,Healthy,None
27.3,2.3,4.9,-23.5,39,0,21.3,1,4,OLT_Failure,Hardware
42.4,1.6,7.9,-34.7,27,0,34.3,1,5,OLT_Failure,Hardware
50.2,5.5,6.5,-23.4,14,1,48.4,1,3,Congestion,Software
0.0,100.0,9.8,-38.0,11,0,44.4,0,5,Fiber_Cut,Hardware
0.0,100.0,7.0,-39.2,12,0,50.0,1,5,Fiber_Cut,Hardware
42.4,0.1,3.8,-33.1,26,0,46.5,1,4,OLT_Failure,Hardware
84.1,2.7,4.4,-20.1,14,0,31.9,1,3,Transport_Failure_MPLS,Software
28.4,1.3,3.1,-22.1,10,1,22.2,0,2,Healthy,None
27.1,1.5,2.6,-27.0,17,1,22.9,0,4,Healthy,None
44.9,4.3,4.3,-23.9,6,1,44.9,1,4,Transport_Failure_MPLS,Software
0.0,100.0,7.7,-37.7,6,0,57.4,1,2,Fiber_Cut,Hardware
0.0,100.0,8.1,-39.2,5,0,53.9,0,4,Fiber_Cut,Hardware
46.8,2.9,7.5,-20.0,1,1,49.1,1,5,Congestion,Software
50.0,2.5,5.5,-18.6,1,1,58.9,0,2,Healthy,None
29.8,1.7,4.0,-26.0,16,1,45.7,0,4,Healthy,None
0.0,100.0,9.9,-39.8,18,0,20.5,0,4,Fiber_Cut,Hardware
50.0,1.2,9.0,-25.7,11,1,36.6,0,3,Healthy,None
32.7,0.3,2.7,-33.0,24,0,52.2,1,2,OLT_Failure,Hardware
55.4,6.4,5.8,-26.7,16,1,25.1,1,4,Transport_Failure_MPLS,Software
41.0,3.8,7.0,-23.1,17,0,71.1,1,2,Congestion,Software
35.1,0.2,6.7,-30.4,39,1,53.3,1,2,OLT_Failure,Hardware
0.0,100.0,2.5,-39.8,10,0,48.2,0,4,Fiber_Cut,Hardware
0.0,100.0,7.2,-39.5,10,0,24.1,1,5,Fiber_Cut,Hardware
49.0,0.1,4.7,-20.6,2,1,46.1,0,4,Healthy,None
70.8,3.3,2.7,-23.5,18,0,51.2,0,3,Transport_Failure_MPLS,Software
19.6,1.0,9.1,-19.6,15,1,29.1,0,4,Healthy,None
47.5,4.5,7.3,-27.4,14,0,47.1,1,3,Transport_Failure_MPLS,Software
0.0,100.0,6.2,-37.0,17,0,35.2,1,3,Fiber_Cut,Hardware
46.6,0.0,4.4,-34.1,31,0,52.6,1,3,OLT_Failure,Hardware
63.0,4.3,6.1,-22.8,18,0,59.1,1,3,Transport_Failure_MPLS,Software
55.7,6.2,7.1,-19.5,10,1,54.5,1,3,Transport_Failure_MPLS,Software
49.9,1.9,8.5,-27.8,5,1,52.1,0,3,Healthy,None
47.0,1.7,9.9,-20.1,11,1,27.4,0,3,Healthy,None
17.7,1.1,8.7,-27.9,13,1,27.7,0,2,Healthy,None
0.0,100.0,9.1,-36.9,12,0,23.3,0,2,Fiber_Cut,Hardware
43.2,6.0,3.0,-19.8,0,1,71.8,1,4,Congestion,Software
22.1,1.9,3.3,-23.2,9,1,57.2,0,5,Healthy,None
37.7,0.9,9.0,-20.1,5,1,55.9,0,2,Healthy,None
0.0,100.0,4.6,-37.9,18,0,58.4,0,2,Fiber_Cut,Hardware
47.7,2.0,2.7,-20.3,5,1,57.3,0,4,Healthy,None
0.0,100.0,5.0,-39.0,18,0,38.2,1,2,Fiber_Cut,Hardware
41.4,0.6,8.0,-27.6,16,1,33.0,0,3,Healthy,None
45.8,1.2,4.0,-29.4,26,0,30.1,1,2,OLT_Failure,Hardware
14.1,0.2,5.7,-27.8,43,0,44.3,0,2,OLT_Failure,Hardware
35.8,4.4,2.2,-25.6,16,0,75.6,1,3,Congestion,Software
43.2,0.1,2.7,-23.0,13,1,58.3,0,4,Healthy,None
50.0,1.5,5.7,-27.3,9,1,38.0,0,2,Healthy,None
25.3,2.1,2.3,-23.9,35,0,37.0,1,4,OLT_Failure,Hardware
70.2,3.1,5.6,-24.7,11,0,62.4,1,2,Congestion,Software
41.0,1.1,3.7,-34.0,39,0,39.4,1,2,OLT_Failure,Hardware
22.8,0.4,5.2,-25.8,19,1,32.1,0,5,Healthy,None
61.9,5.3,3.9,-22.0,12,0,72.2,1,4,Congestion,Software
38.0,0.4,3.8,-24.8,12,1,41.7,0,2,Healthy,None
41.6,1.2,3.3,-22.5,12,1,38.9,0,5,Healthy,None
0.0,100.0,7.7,-37.8,8,0,51.3,0,5,Fiber_Cut,Hardware
59.9,5.5,7.5,-19.0,8,1,20.4,1,4,Transport_Failure_MPLS,Software
0.0,100.0,3.7,-35.5,18,0,46.3,0,5,Fiber_Cut,Hardware
16.2,1.5,3.0,-23.8,6,1,58.5,0,5,Healthy,None
28.0,0.5,6.8,-18.9,14,1,38.9,0,2,Healthy,None
0.0,100.0,5.2,-36.9,6,0,42.5,0,3,Fiber_Cut,Hardware
44.8,0.6,3.2,-19.4,11,1,33.6,0,4,Healthy,None
36.8,1.5,7.1,-26.5,16,1,32.2,0,4,Healthy,None
38.8,0.7,7.1,-27.3,3,1,40.8,0,2,Healthy,None
37.3,4.3,8.1,-19.1,4,0,66.1,0,2,Congestion,Software
69.7,6.9,3.5,-21.0,18,1,31.0,1,2,Transport_Failure_MPLS,Software
0.0,100.0,7.5,-39.2,0,0,38.1,1,3,Fiber_Cut,Hardware
23.8,1.3,9.9,-31.5,31,0,36.1,1,2,OLT_Failure,Hardware
76.4,4.5,7.1,-24.4,19,0,54.9,0,2,Transport_Failure_MPLS,Software
47.1,2.3,5.7,-27.8,13,1,48.3,0,5,Healthy,None
25.6,1.5,7.5,-27.4,8,1,51.1,0,4,Healthy,None
20.3,1.0,5.2,-25.9,8,1,22.7,0,4,Healthy,None
27.1,1.2,4.7,-23.3,9,1,54.6,0,3,Healthy,None
11.2,0.8,8.8,-23.2,27,0,47.1,0,4,OLT_Failure,Hardware
33.5,0.2,3.1,-23.1,18,1,23.3,0,2,Healthy,None
24.2,1.0,9.1,-20.1,7,1,48.1,0,2,Healthy,None
0.0,100.0,6.9,-38.8,11,0,47.3,1,2,Fiber_Cut,Hardware
0.0,100.0,3.9,-38.0,1,0,41.6,1,4,Fiber_Cut,Hardware
11.7,1.1,6.4,-19.6,16,1,39.9,0,2,Healthy,None
19.9,1.2,9.3,-26.2,15,1,52.8,0,5,Healthy,None
36.9,0.6,3.9,-23.1,1,1,27.4,0,2,Healthy,None
67.7,4.5,7.8,-18.7,8,0,58.6,0,5,Congestion,Software
63.5,4.3,4.4,-26.1,1,1,69.1,1,5,Congestion,Software
39.6,3.3,7.4,-26.5,3,1,29.9,1,4,Transport_Failure_MPLS,Software
27.2,0.8,8.4,-22.2,1,1,33.8,0,4,Healthy,None
22.3,1.9,6.9,-26.8,10,1,38.0,0,4,Healthy,None
63.9,4.6,5.0,-22.2,19,0,61.6,1,5,Congestion,Software
58.0,4.0,9.3,-18.2,15,1,59.5,0,3,Congestion,Software
21.4,0.3,8.6,-26.9,5,1,46.7,0,4,Healthy,None
0.0,100.0,4.1,-38.2,7,0,22.0,1,4,Fiber_Cut,Hardware
34.0,2.4,6.6,-22.1,13,1,44.2,0,4,Healthy,None
13.9,1.2,6.0,-27.8,43,0,48.1,0,5,OLT_Failure,Hardware
77.2,4.4,2.8,-19.1,6,1,27.6,1,4,Transport_Failure_MPLS,Software
29.5,2.2,2.6,-21.7,6,1,55.9,0,3,Healthy,None
45.0,1.1,9.0,-28.3,32,0,54.7,1,3,OLT_Failure,Hardware
35.3,2.5,7.9,-26.5,7,1,47.3,0,4,Healthy,None
59.5,5.7,5.3,-22.5,4,0,47.4,1,5,Congestion,Software
39.7,2.0,3.8,-35.8,28,0,45.0,1,4,OLT_Failure,Hardware
50.5,2.9,2.8,-25.6,14,1,33.6,0,3,Transport_Failure_MPLS,Software
0.0,100.0,8.2,-36.5,18,0,33.8,1,2,Fiber_Cut,Hardware
49.1,6.4,6.8,-22.7,14,0,76.4,1,5,Congestion,Software
14.2,0.4,5.2,-27.6,18,1,43.8,0,4,Healthy,None
31.9,0.8,5.6,-25.7,22,0,55.2,1,4,OLT_Failure,Hardware
0.0,100.0,6.5,-39.2,4,0,48.5,0,5,Fiber_Cut,Hardware
49.8,3.0,8.5,-26.9,4,1,60.7,0,4,Congestion,Software
12.1,0.8,7.9,-23.4,7,1,43.2,0,2,Healthy,None
18.9,0.5,3.4,-26.3,17,1,44.4,0,5,Healthy,None
34.3,1.0,6.1,-25.4,9,1,46.2,0,4,Healthy,None
16.9,0.6,7.9,-22.2,22,0,20.4,0,2,OLT_Failure,Hardware
56.9,4.0,8.8,-22.7,0,1,66.8,1,4,Congestion,Software
0.0,100.0,8.6,-35.7,5,0,20.4,0,2,Fiber_Cut,Hardware
0.0,100.0,4.9,-38.9,5,0,57.7,0,3,Fiber_Cut,Hardware
0.0,100.0,8.1,-39.1,8,0,50.0,1,5,Fiber_Cut,Hardware
0.0,100.0,4.0,-36.6,3,0,43.8,1,4,Fiber_Cut,Hardware
74.8,4.5,2.1,-27.5,10,1,55.2,0,5,Congestion,Software
0.0,100.0,7.0,-38.8,1,0,42.2,1,3,Fiber_Cut,Hardware
31.7,2.1,4.9,-23.5,12,1,50.3,0,4,Healthy,None
22.2,1.5,9.8,-22.0,17,1,46.7,0,5,Healthy,None
56.8,5.8,4.1,-27.2,10,0,49.8,1,5,Congestion,Software
40.2,5.4,7.1,-25.3,8,0,39.8,0,3,Congestion,Software
0.0,100.0,9.0,-39.7,15,0,38.7,1,2,Fiber_Cut,Hardware
16.9,1.3,2.0,-27.1,6,1,35.2,0,4,Healthy,None
40.6,0.9,9.5,-18.1,5,1,23.2,0,4,Healthy,None
58.0,3.1,8.4,-24.5,10,1,40.5,1,5,Transport_Failure_MPLS,Software
51.2,6.9,6.9,-25.3,7,1,39.5,1,3,Congestion,Software
47.7,4.6,4.3,-21.4,4,0,50.4,1,4,Transport_Failure_MPLS,Software
34.3,0.9,7.2,-29.0,25,0,31.6,1,5,OLT_Failure,Hardware
49.9,4.3,2.4,-27.1,5,1,82.2,1,5,Congestion,Software
43.5,1.0,2.0,-22.6,7,1,51.3,0,4,Healthy,None
46.1,4.6,7.0,-19.6,9,0,42.6,1,5,Congestion,Software
37.7,1.6,8.8,-30.2,41,0,47.1,1,2,OLT_Failure,Hardware
27.9,1.6,7.6,-22.0,17,1,23.7,0,4,Healthy,None
31.3,1.6,3.0,-25.5,4,1,57.2,0,5,Healthy,None
18.3,2.0,5.4,-27.7,4,1,34.6,0,3,Healthy,None
12.2,0.8,8.4,-21.8,6,1,21.5,0,5,Healthy,None
0.0,100.0,4.0,-38.2,12,0,56.8,0,2,Fiber_Cut,Hardware
50.9,5.1,4.6,-18.7,7,0,25.8,0,5,Transport_Failure_MPLS,Software
59.0,4.0,8.6,-21.3,4,1,80.9,1,2,Congestion,Software
79.5,4.4,5.9,-18.5,19,0,35.8,1,2,Transport_Failure_MPLS,Software
0.0,100.0,9.7,-35.2,15,0,29.3,1,2,Fiber_Cut,Hardware
80.0,5.1,7.2,-27.8,0,0,56.3,0,2,Transport_Failure_MPLS,Software
15.1,1.8,3.4,-26.4,10,1,48.4,0,2,Healthy,None
84.3,7.3,9.5,-21.1,5,1,36.4,0,3,Transport_Failure_MPLS,Software
30.4,2.5,9.9,-21.6,6,1,44.4,0,5,Healthy,None
88.0,5.5,9.7,-26.6,19,1,51.7,0,4,Congestion,Software
18.7,2.3,4.7,-24.8,2,1,37.8,0,2,Healthy,None
0.0,100.0,2.5,-39.8,7,0,49.7,1,5,Fiber_Cut,Hardware
32.4,1.4,9.8,-18.4,9,1,30.6,0,2,Healthy,None
30.8,6.3,6.0,-24.1,3,0,58.4,1,4,Congestion,Software
24.4,2.1,5.7,-18.3,5,1,51.9,0,2,Healthy,None
11.3,0.4,2.2,-19.8,18,1,59.6,0,2,Healthy,None
56.1,5.9,9.7,-19.3,11,1,48.0,1,2,Transport_Failure_MPLS,Software
55.0,4.7,2.6,-20.5,6,1,57.1,0,4,Transport_Failure_MPLS,Software
17.6,1.6,4.3,-24.1,26,0,25.5,1,4,OLT_Failure,Hardware
24.7,1.6,9.2,-23.9,6,1,46.5,0,2,Healthy,None
44.5,2.0,4.1,-27.2,21,0,43.7,1,3,OLT_Failure,Hardware
39.2,0.6,6.9,-27.9,16,1,39.7,0,3,Healthy,None
43.2,0.8,5.9,-18.2,9,1,52.1,0,4,Healthy,None
32.8,6.6,9.1,-23.5,2,1,47.2,0,4,Congestion,Software
67.2,4.5,3.1,-20.4,9,1,37.4,0,2,Transport_Failure_MPLS,Software
28.1,0.1,8.1,-19.6,17,1,41.4,0,2,Healthy,None
33.3,1.1,6.4,-27.2,26,1,46.4,1,2,OLT_Failure,Hardware
27.4,1.5,7.2,-20.8,16,1,24.2,0,2,Healthy,None
48.7,0.7,5.3,-26.7,22,0,24.4,0,3,OLT_Failure,Hardware
68.2,5.6,9.5,-26.6,17,0,44.7,1,3,Transport_Failure_MPLS,Software
17.8,1.9,9.2,-27.5,18,1,52.2,0,2,Healthy,None
43.7,0.2,8.9,-33.1,25,0,30.4,1,5,OLT_Failure,Hardware
18.9,2.2,2.5,-23.2,16,1,39.7,0,3,OLT_Failure,Hardware
0.0,100.0,2.6,-38.9,16,0,41.5,1,2,Fiber_Cut,Hardware
58.7,7.0,2.2,-25.4,12,0,24.2,0,3,Transport_Failure_MPLS,Software
69.6,5.3,2.5,-25.2,9,0,64.8,0,5,Congestion,Software
43.4,1.4,7.7,-18.1,9,1,48.7,0,4,Healthy,None
0.0,100.0,7.7,-36.0,17,0,28.1,1,3,Fiber_Cut,Hardware
18.0,1.3,10.0,-27.3,15,1,26.6,0,4,Healthy,None
42.6,0.0,5.0,-29.2,25,1,39.9,0,5,OLT_Failure,Hardware
19.4,1.5,9.7,-24.0,0,1,51.1,0,4,Healthy,None
0.0,100.0,7.0,-35.4,3,0,33.0,1,3,Fiber_Cut,Hardware
0.0,100.0,8.3,-38.5,8,0,47.8,1,2,Fiber_Cut,Hardware
35.0,0.6,9.6,-18.5,14,1,50.9,0,5,Healthy,None
15.2,2.1,2.9,-18.7,5,1,34.2,0,2,Healthy,None
42.0,2.4,6.0,-26.4,7,1,59.5,0,2,Healthy,None
39.9,0.6,2.7,-25.0,33,0,42.2,1,4,OLT_Failure,Hardware
46.0,0.0,4.2,-27.0,16,1,50.6,0,4,Healthy,None
68.6,3.7,8.6,-26.6,19,0,58.7,1,3,Congestion,Software
14.0,1.6,6.4,-27.2,6,1,21.4,0,3,Healthy,None
66.3,5.2,6.7,-19.0,4,1,25.5,0,2,Transport_Failure_MPLS,Software
45.7,6.6,6.8,-22.4,6,1,39.5,0,4,Transport_Failure_MPLS,Software
45.8,2.1,2.9,-32.2,24,0,34.4,0,4,OLT_Failure,Hardware
52.5,4.8,2.7,-18.5,2,1,40.8,1,5,Transport_Failure_MPLS,Software
60.3,6.8,6.1,-25.9,18,0,30.3,1,4,Transport_Failure_MPLS,Software
16.9,2.2,4.6,-21.0,9,1,58.7,0,2,Healthy,None
35.1,5.1,8.2,-26.6,15,1,65.7,1,5,Congestion,Software
47.7,2.3,5.0,-23.8,19,1,35.3,0,5,Healthy,None
54.3,4.9,6.1,-26.6,11,0,56.7,1,3,Congestion,Software
24.1,2.5,3.6,-22.9,19,1,21.2,1,4,OLT_Failure,Hardware
0.0,100.0,4.6,-35.4,1,0,27.9,0,5,Fiber_Cut,Hardware
0.0,100.0,4.9,-38.8,19,0,20.3,1,5,Fiber_Cut,Hardware
0.0,100.0,7.0,-39.3,1,0,36.5,1,4,Fiber_Cut,Hardware
0.0,100.0,4.6,-39.3,0,0,59.0,1,3,Fiber_Cut,Hardware
0.0,100.0,4.2,-36.3,15,0,32.5,0,3,Fiber_Cut,Hardware
48.7,5.0,5.6,-26.6,5,1,64.0,1,4,Congestion,Software
49.8,3.7,7.0,-24.4,1,1,71.8,1,2,Congestion,Software
0.0,100.0,8.2,-35.5,13,0,32.7,1,5,Fiber_Cut,Hardware
30.1,2.2,5.3,-24.4,0,1,55.7,0,3,Healthy,None
68.0,6.4,9.7,-20.3,15,1,39.8,1,4,Transport_Failure_MPLS,Software
72.7,4.2,3.5,-22.7,3,1,71.3,1,3,Congestion,Software
39.4,1.2,6.2,-23.3,10,1,53.0,0,3,Healthy,None
40.9,3.2,2.7,-22.7,8,0,23.8,1,2,Transport_Failure_MPLS,Software
40.0,0.3,3.7,-29.3,44,0,31.1,1,3,OLT_Failure,Hardware
27.8,0.8,5.3,-22.8,5,1,36.6,0,4,Healthy,None
15.5,1.4,4.6,-26.2,8,1,59.6,0,3,Healthy,None
28.3,1.6,9.5,-33.6,21,0,58.5,1,5,OLT_Failure,Hardware
21.3,0.5,2.7,-20.3,17,1,29.9,0,5,Healthy,None
43.0,1.3,2.7,-23.9,21,0,29.8,1,5,OLT_Failure,Hardware
10.5,2.3,7.8,-25.1,1,1,46.5,0,4,Healthy,None
11.9,1.6,2.7,-26.3,19,1,23.6,0,2,Healthy,None
32.1,2.4,3.8,-30.6,13,0,55.0,1,5,OLT_Failure,Hardware
39.7,1.3,7.8,-27.2,13,1,23.5,0,2,Healthy,None
18.6,1.4,2.4,-22.7,2,1,37.7,0,3,Healthy,None
0.0,100.0,6.5,-35.1,1,0,44.9,1,4,Fiber_Cut,Hardware
49.0,5.4,3.2,-20.0,0,1,51.9,1,3,Transport_Failure_MPLS,Software
67.1,5.3,8.1,-26.8,4,0,28.3,1,2,Transport_Failure_MPLS,Software
0.0,100.0,8.3,-35.7,3,0,55.5,1,4,Fiber_Cut,Hardware
67.4,4.8,9.0,-25.1,14,1,37.1,0,4,Transport_Failure_MPLS,Software
56.3,4.6,6.5,-18.2,12,1,72.0,0,4,Congestion,Software
0.0,100.0,8.5,-36.5,4,0,24.1,1,2,Fiber_Cut,Hardware
32.0,2.2,6.7,-34.8,46,0,46.8,0,2,OLT_Failure,Hardware
42.8,4.6,2.8,-24.2,15,1,61.2,1,3,Congestion,Software
66.2,2.7,6.9,-21.4,16,0,70.3,1,4,Congestion,Software
83.5,5.3,2.6,-19.7,6,0,35.4,0,3,Transport_Failure_MPLS,Software
46.4,1.4,8.4,-23.6,6,1,59.7,0,3,Healthy,None
38.4,5.2,4.8,-26.0,16,0,60.5,1,2,Congestion,Software
21.8,1.3,4.7,-26.7,24,0,44.5,0,5,OLT_Failure,Hardware
47.7,0.2,4.1,-25.2,33,0,25.5,1,5,OLT_Failure,Hardware
11.3,1.4,4.3,-22.6,11,1,30.3,0,4,Healthy,None
25.7,0.5,7.5,-26.1,10,1,28.8,0,4,Healthy,None
48.2,0.6,2.1,-25.5,12,1,54.9,0,3,Healthy,None
0.0,100.0,4.9,-35.3,18,0,33.2,0,3,Fiber_Cut,Hardware
0.0,100.0,8.2,-38.5,19,0,20.9,1,5,Fiber_Cut,Hardware
0.0,100.0,8.9,-37.4,17,0,23.4,1,2,Fiber_Cut,Hardware
20.2,0.7,2.1,-19.9,18,1,57.3,0,5,Healthy,None
60.1,2.9,8.8,-27.1,5,1,79.4,1,5,Congestion,Software
33.1,2.2,6.3,-23.6,11,1,43.7,0,3,Healthy,None
21.4,1.7,7.4,-26.0,36,1,20.8,1,3,OLT_Failure,Hardware
36.9,2.3,6.6,-19.8,11,1,22.0,0,5,Healthy,None
71.7,4.0,7.3,-25.9,10,0,33.5,0,4,Transport_Failure_MPLS,Software
24.1,1.1,5.7,-21.4,18,1,32.4,0,5,Healthy,None
0.0,100.0,7.3,-37.0,18,0,23.7,1,5,Fiber_Cut,Hardware
39.4,1.0,3.3,-33.9,26,0,40.6,1,5,OLT_Failure,Hardware
74.4,4.5,6.9,-24.6,13,1,28.0,1,4,Transport_Failure_MPLS,Software
18.4,1.0,4.4,-22.5,10,1,20.7,0,2,Healthy,None
11.9,1.6,6.6,-28.6,41,0,25.7,1,3,OLT_Failure,Hardware
43.1,1.9,5.8,-25.1,10,1,30.0,0,2,Healthy,None
22.5,0.1,7.0,-24.3,14,1,31.7,0,2,Healthy,None
30.5,1.0,3.1,-19.3,10,1,31.3,0,4,Healthy,None
75.3,5.2,4.8,-25.9,1,0,50.7,1,2,Congestion,Software
46.7,1.3,2.3,-29.0,17,0,46.7,0,2,OLT_Failure,Hardware
82.7,6.2,2.4,-23.4,17,1,61.0,1,4,Congestion,Software
43.5,2.6,2.4,-20.5,3,0,55.5,1,3,Transport_Failure_MPLS,Software
11.5,0.1,6.5,-34.2,37,0,56.9,1,3,OLT_Failure,Hardware
36.8,0.7,8.7,-22.5,7,1,23.3,0,5,Healthy,None
34.0,0.5,3.2,-26.7,14,1,44.6,0,5,Healthy,None
33.6,1.5,4.8,-25.1,1,1,49.5,0,2,Healthy,None
47.4,2.4,5.2,-25.6,17,1,59.6,0,4,Healthy,None
18.3,0.7,5.4,-26.3,43,1,54.7,1,3,OLT_Failure,Hardware
71.2,5.3,2.1,-27.5,8,0,39.0,1,5,Transport_Failure_MPLS,Software
15.4,1.8,6.2,-23.7,19,1,31.0,0,4,Healthy,None
46.4,1.5,3.2,-22.9,29,0,25.1,1,3,OLT_Failure,Hardware
44.0,0.1,3.6,-27.6,17,1,56.8,0,4,Healthy,None
54.5,6.2,7.0,-25.3,13,1,56.3,1,5,Transport_Failure_MPLS,Software
35.8,0.4,4.0,-18.0,7,1,50.8,0,4,Healthy,None
64.9,7.0,6.1,-26.8,14,1,24.5,1,4,Transport_Failure_MPLS,Software
40.4,1.8,9.5,-20.7,14,1,27.8,0,3,Healthy,None
20.6,2.2,7.9,-29.9,11,1,48.2,0,5,OLT_Failure,Hardware
64.5,3.6,6.3,-22.5,6,0,37.3,1,5,Transport_Failure_MPLS,Software
0.0,100.0,9.4,-35.1,0,0,23.0,1,5,Fiber_Cut,Hardware
0.0,100.0,2.3,-36.0,7,0,45.2,0,2,Fiber_Cut,Hardware
13.5,1.7,3.4,-21.9,11,1,47.1,0,5,Healthy,None
0.0,100.0,5.3,-38.2,10,0,50.7,0,3,Fiber_Cut,Hardware
12.2,1.2,7.8,-27.9,17,1,37.0,0,4,Healthy,None
0.0,100.0,8.6,-39.8,8,0,28.3,1,4,Fiber_Cut,Hardware
29.3,2.2,3.1,-31.5,28,0,37.1,0,5,OLT_Failure,Hardware
10.5,0.3,7.4,-23.3,7,1,50.0,0,5,Healthy,None
34.6,2.2,6.3,-21.1,1,1,32.8,0,5,Healthy,None
0.0,100.0,8.3,-39.1,10,0,33.6,1,4,Fiber_Cut,Hardware
23.8,1.8,9.2,-27.8,3,1,39.8,0,5,Healthy,None
42.6,1.5,5.8,-31.3,19,0,31.4,0,3,OLT_Failure,Hardware
0.0,100.0,9.0,-36.9,16,0,52.3,0,5,Fiber_Cut,Hardware
27.0,1.0,4.6,-27.7,2,1,21.3,0,4,Healthy,None
26.4,0.5,7.0,-27.2,19,1,49.3,0,5,Healthy,None
33.2,6.8,7.6,-19.3,11,0,52.6,1,4,Congestion,Software
71.4,3.6,7.1,-23.6,11,1,32.2,0,3,Transport_Failure_MPLS,Software
44.8,1.9,3.3,-27.8,6,1,58.5,0,3,Healthy,None
65.7,4.3,8.9,-27.4,7,1,52.1,1,4,Congestion,Software
22.2,1.7,9.2,-23.8,18,1,27.6,0,5,Healthy,None
86.7,2.9,6.3,-19.3,12,0,70.4,0,4,Congestion,Software
21.0,0.9,6.4,-29.9,19,1,23.7,0,5,OLT_Failure,Hardware
12.2,0.8,8.5,-23.1,3,1,54.7,0,2,Healthy,None
62.1,4.6,3.6,-25.6,0,1,58.4,1,2,Transport_Failure_MPLS,Software
45.8,0.1,4.6,-27.5,22,0,22.7,0,5,OLT_Failure,Hardware
33.7,1.6,3.9,-24.6,7,1,25.5,0,2,Healthy,None
12.7,1.8,3.7,-20.1,13,1,20.9,0,2,Healthy,None
41.3,1.0,5.2,-24.7,42,1,42.2,0,5,OLT_Failure,Hardware
46.8,1.5,9.3,-21.6,9,1,48.0,0,4,Healthy,None
18.3,2.3,9.2,-19.6,19,1,29.4,0,2,Healthy,None
0.0,100.0,3.9,-39.0,3,0,53.3,1,5,Fiber_Cut,Hardware
42.2,6.4,9.0,-18.9,13,0,49.6,1,4,Congestion,Software
57.9,5.4,3.8,-19.5,13,1,53.7,1,2,Transport_Failure_MPLS,Software
41.8,2.1,6.8,-27.1,3,1,49.7,0,4,Healthy,None
0.0,100.0,8.0,-36.1,0,0,50.6,1,3,Fiber_Cut,Hardware
48.4,1.4,7.2,-18.3,5,1,41.4,0,3,Healthy,None
29.3,2.4,6.9,-19.0,10,1,33.2,0,5,Healthy,None
29.7,5.6,3.6,-19.5,8,0,75.4,1,2,Congestion,Software
0.0,100.0,2.4,-35.9,17,0,42.1,0,2,Fiber_Cut,Hardware
41.9,5.7,4.5,-21.3,17,1,61.9,1,3,Congestion,Software
15.7,0.5,2.7,-33.2,36,0,39.3,1,5,OLT_Failure,Hardware
51.9,3.0,5.3,-26.3,14,1,65.7,1,3,Congestion,Software
44.5,0.4,9.2,-19.8,14,1,28.4,0,3,Healthy,None
27.3,1.3,5.5,-24.7,7,1,47.6,0,2,Healthy,None
27.2,0.7,6.5,-19.7,12,1,56.0,0,4,Healthy,None
46.3,0.2,2.5,-20.9,17,1,36.2,0,2,Healthy,None
75.3,6.0,5.8,-21.4,13,1,57.1,1,5,Congestion,Software
16.0,1.3,7.4,-23.3,3,1,49.4,0,2,Healthy,None
15.3,0.3,2.4,-26.3,27,1,52.0,1,3,OLT_Failure,Hardware
0.0,100.0,7.7,-39.0,6,0,45.8,0,3,Fiber_Cut,Hardware
27.9,2.0,8.9,-26.4,15,1,24.3,0,4,Healthy,None
53.5,5.8,5.0,-25.8,3,1,35.8,0,5,Transport_Failure_MPLS,Software
58.4,5.0,7.5,-23.2,1,1,38.9,1,3,Transport_Failure_MPLS,Software
82.4,6.4,2.4,-20.1,1,1,36.1,1,2,Transport_Failure_MPLS,Software
0.0,100.0,3.9,-36.5,3,0,50.3,0,3,Fiber_Cut,Hardware
57.4,4.2,3.8,-20.8,17,1,23.8,1,2,Transport_Failure_MPLS,Software
0.0,100.0,2.1,-35.9,16,0,24.7,1,3,Fiber_Cut,Hardware
24.4,0.1,4.1,-26.2,8,1,26.2,0,4,Healthy,None
14.2,2.3,4.6,-18.6,4,1,34.8,0,2,Healthy,None
0.0,100.0,8.4,-36.6,0,0,55.6,1,3,Fiber_Cut,Hardware
33.8,1.6,9.8,-27.7,13,1,43.6,0,5,Healthy,None
19.3,0.6,7.5,-30.1,28,0,30.6,1,4,OLT_Failure,Hardware
19.7,1.4,8.2,-24.6,8,1,52.3,0,4,Healthy,None
